Group,URL,Description,Info
 3D viewers ,redirection-new.php?URL=67173c4b7c56cd3c4cb0daf2eceb3714e0d0c331aa743074b231e0113b284d59&NAME=PyMOLontheiPad.,PyMOL on the iPad.,". High-performance 3D molecular visualizer, designed from the ground up for the iPad. it can search and download data from the PDB, PubChem, Dropbox, or an own secure custom PyMOL enterprise server. Provided by Schrödinger."
 3D viewers ,redirection-new.php?URL=fa4590a1808a2c66d88d10d313557185b229dd667fa7a53e336fae8fa734b129&NAME=RCSBPDB.,RCSB PDB.,". The RCSB Protein Data Bank (PDB) mobile app is the official mobile app of the RCSB PDB. It provides fast, on-the-go access to the RCSB PDB resources. The app enables the general public, researchers and scholars to search the Protein Data Bank and visualize protein structures using either a WiFi or cellular data connection."
 3D viewers ,redirection-new.php?URL=c83a4404ec00d03fc89746cde80b15e2c1eae1a7745ee9b642e202e0a339fc56&NAME=Ball&Stick,Ball&Stick,". High-quality molecular visualization app for the iPad, iPhone and iPod Touch. Provided by MolySym."
 3D viewers ,redirection-new.php?URL=bcdeea491eac94ecb9333c08f03f12b3ac5cf9a792408264fba796516fe7f680&NAME=CueMolforiOS,CueMol for iOS,". Interactive macromolecular viewer for structural biologists. CueMol viewer allows the users to open and view the scene files made by the desktop version of CueMol, and the Protein Data Bank (PDB) format files, as well."
 3D viewers ,redirection-new.php?URL=24144805fdf99b2b88af8c23377d3f257c3b07ca02ec32b6485c4638f606d24c&NAME=3DMoleculesEdit&Drill,3D Molecules Edit&Drill,". Application designed to enable students and professionals to build, construct, modify and examine molecules in 3D. Allows the users to open and view molecules in SDF format files, for example, from NCBI's PubChem. Developed by Virtualnye Prostranstva LLC."
 3D viewers ,redirection-new.php?URL=5b7dfa848201e8c588d8c38e8c4074738117fdb2f0d10d16a73d20173e4bf586&NAME=Chem3DforiPad,Chem3D for iPad,". Chem3D for iPad enables scientists to view and manipulate 3D images of chemical and biochemical structures. Re-imagined for the iPad, the Chem3D app features a facile user interface to manipulate images using common touch, pinch and swipe gestures. Provided by PerkinElmer, Inc."
 3D viewers ,redirection-new.php?URL=5e0cdbf33677c022089849be227eb93a671d636bf3262f3d883394defddf1e48&NAME=CMol,CMol,". Interactive 3D molecular viewer designed specifically for the iPad, iPhone and iPod touch. CMol allows the user to open and view PDB files with complete control over the representations and colours used for individual chains, residues and atoms."
 3D viewers ,redirection-new.php?URL=73393936e9eb3df28f4ab3f101bc6104cbd53328a8154cc6322ce2e852c21964&NAME=Molecules,Molecules,". Free application for iPhone and iPad, for viewing three-dimensional renderings of molecules and manipulating them using your fingers. You can rotate the molecules by moving your finger across the display, zoom in or out by using two-finger pinch gestures, or pan the molecule by moving two fingers across the screen at once. These structures can be viewed in both ball-and-stick and spacefilling visualization modes."
 3D viewers ,redirection-new.php?URL=fe16e272f516dc2782eeb784127985861bf0ed344e696e130e6addb70e4602d0&NAME=iMolecularBuilder,iMolecular Builder,". The IMoleBuilder is an application that can view, edit and build molecules in 3D. For iPhone."
 3D viewers ,redirection-new.php?URL=fd5eb33292f88f2a1acd62e13f28b00443be08987da2b73e80938df7b56a9472&NAME=iPharosDreams,iPharosDreams,". Molecular visualization app for iPad to perform in-silico drug discovery. Downloads protein structure files from Protein Data Bank, displays 3D molecules, touch, rotation, zoom in/out. Hierarchy structure of molecules is shown with a table that select components in a protein and related things. It can generate pharmacophores and analyze 3D protein-ligand interaction of biological macromolecules for in-silico drug discovery. Allows selecting a ligand from a protein and generate a binding site from the selected ligand. Can generate receptor based pharmacophores and get inspiration. Developed by EQUISnZAROO CO., LTD."
 3D viewers ,redirection-new.php?URL=7f41841f10012d10ce16033dcb899df01f9496bce6669c58f93f8b1409986039&NAME=JmolMolecularVisualization,Jmol Molecular Visualization,. Free Jmol for Android tablets.
 3D viewers ,redirection-new.php?URL=2239acf920d2457af555d254008b266d34497e00448326d8ed81ad9b143e9ba6&NAME=NDKmol,NDKmol,. Free molecular viewer for Android.
 3D viewers ,redirection-new.php?URL=a782cc3aa491fef256d50702ecd05d1b50bc769eb6c924727ae8a66883871977&NAME=MoleculeViewer3D,Molecule Viewer 3D,. Opens most common 3D molecule file formats saved on a SD card or found in a library of 243 included molecules. For Android.
 3D viewers ,redirection-new.php?URL=d1102b85978950271ef6749a1924bd9170b7e28f35566c5482f35b6b9ffe7e46&NAME=3DMoleculeView,3D Molecule View,. 3D molecule viewer. For Android.
 3D viewers ,redirection-new.php?URL=c6a550a1128f3cf8a00c4fc904633e73ca5963fad672357302fab21252458d3d&NAME=Atomdroid,Atomdroid,. Free computational chemistry tool. It can be used as a molecular viewer/builder and contains local optimization and Monte Carlo simulation features. For Android.
 3D viewers ,redirection-new.php?URL=955b7ab8c04dacefbbca65ad48558405f7d25f3f688dd8a0c9084f9bc06c6fa2&NAME=Atom3D,Atom 3D,. Free application to visualize molecules and crystal structures in 3D using the touchscreen to rotate and zoom. Includes 19 sample structures. Supports XYZ files and some protein data bank (PDB) files. For Android.
 3D viewers ,redirection-new.php?URL=a48836e37af8f4917e3eb5bff312d8810442a8c3223091559aaeaafce8587cdd&NAME=PDBs,PDBs,. Free application for molecular graphics visualization from PDB files. For Android.
 3D viewers ,redirection-new.php?URL=265b37d0cfdc3b3bee1debd000e2b1561ea158585de2d5e038703b252f482739&NAME=PDBView3D,PDB View 3D,. Application for molecular graphics visualization from PDB files. For Android.
 Definitions and syntax of file formats ,redirection-new.php?URL=70525a2833849f5912ce3063f8990a0456a2e40bd2ad49eea17547ede24075fa&NAME=DaylightSMILES,Daylight SMILES,. SMILES (Simplified Molecular Input Line Entry System) is a line notation (a typographical method using printable characters) for entering and representing molecules and reactions.
 Definitions and syntax of file formats ,redirection-new.php?URL=19e9e119a638c97fbb4b464b0702d2789e77f2ecdddc248599c9b962d587f792&NAME=InChI,InChI,". (IUPAC International Chemical Identifier) is a string of characters capable of uniquely representing a chemical substance. It is derived from a structural representation of that substance in a way designed to be independent of the way that the structure was drawn (thus a single compound will always produce the same identifier). It provides a precise, robust, IUPAC approved tag for representing a chemical substance."
 Definitions and syntax of file formats ,redirection-new.php?URL=3f1e25319262f8cdc4272d31dbee7acd6df481ab9504ced021822053c9b30ca8&NAME=TriposMol2,Tripos Mol2,. Complete description of the Mol2 file format (.mol2).
 Definitions and syntax of file formats ,redirection-new.php?URL=b8587ba81127dc6e54a34b2117ef4051cb4f7b8a5825564814509b949616f0c9&NAME=PDBformat,PDB format,. Complete description of the PDB file format (.pdb).
 Definitions and syntax of file formats ,redirection-new.php?URL=807fab92d718dd365c37e32dedd5c0aefa9b61721e4e1f04d7dd3de39d9ff212&NAME=SDFformat,SDF format,. Complete description of the SDF file format (.sdf).
 Definitions and syntax of file formats ,redirection-new.php?URL=10abe55db532d7da88130ed6c3eb3f6a4941c99ee06e47d917ef68e949d40f06&NAME=SMARTSformat,SMARTS format,. SMARTS Tutorial by Daylight.
 Definitions and syntax of file formats ,redirection-new.php?URL=39b90fc421a893aa251901f85afaa07994657c136de5c6ff39a908c80cc87893&NAME=OpenSMILES,OpenSMILES,. Community sponsored open-standards version of the SMILES language for chemistry. OpenSMILES is part of the Blue Obelisk community.
 File format Converters ,redirection-new.php?URL=991d00e260ff05171eb15908de719d64c585e59225ee2399ccfef345c6069386&NAME=OpenBabel,OpenBabel,". Free open source chemical expert system mainly used for converting chemical file formats. For Windows, Unix, and Mac OS."
 File format Converters ,redirection-new.php?URL=6bed02b6c840a8a326cf032fbdc51eb8d4f3a50c6ca068247950b16f02c05f9e&NAME=Corina,Corina,". Generates 3D structures for small and medium sized, drug-like molecules. Distributed by Molecular Networks."
 File format Converters ,redirection-new.php?URL=37860fcaf8f94bf3415b0f823bb319e398e5af3d71066cfbeeb16c125bb4c674&NAME=Indigo,Indigo,". Universal organic chemistry toolkit, containing tools for end users, as well as a documented API for developers. Free and open-source, but also available on a commercial basis. Distributed by GGA software."
 File format Converters ,redirection-new.php?URL=4348f06f3683a97b058d6f7260577be6378d9cf8368a3a35c9fed09d956ba698&NAME=Indigo-depict,Indigo-depict,. Command-line molecule and reaction rendering utility. Free and open source. Distibuted by GGA software.
 File format Converters ,redirection-new.php?URL=ade3552f5db81cda07208d2d72e94c193b2438c721c220a6618feca025217c6b&NAME=Indigo-cano,Indigo-cano,. Command-line canonical SMILES generator. Free and open source. Distibuted by GGA software.
 File format Converters ,redirection-new.php?URL=876d44bc916287148a75f951c2c257afeb2f4e1596073352d10b177a6e342883&NAME=Indigo-deco,Indigo-deco,. Command-line program for R-Group deconvolution. Free and open source. Distibuted by GGA software.
 File format Converters ,redirection-new.php?URL=8ba23ab05daa7d6ba4003f8fbb609e81d579bc2ca190259d3c252a36f8e95ca7&NAME=OMEGA,OMEGA,". (Conformer Ensembles Containing Bioactive Conformations). Converts from 1D or 2D to 3D using distance bounds methods, with a focus on reproducing the bioactive conformation. Developed by OpenEye."
 File format Converters ,redirection-new.php?URL=56b1e0f91f104f04299b1e1487adc950abcc5b839c9f1b4b3bfed99ac2d0a6d9&NAME=COSMOS,COSMOS,". (COordinates of Small MOleculeS). High-throughput method to predict the 3D structure of small molecules from their 1D/2D representations. Also exists as a web service. Provided by the University of california, Irvine."
 File format Converters ,redirection-new.php?URL=9bb64d02270b756685d962f98bb4c79778f6c79e2775dbb87676a46f4d58e067&NAME=TorsionAnalyzer,TorsionAnalyzer,". Generate and analyse 3D conformers of small molecules. TorsionAnalyzer is based on an expert-derived collection of SMARTS patterns and rules (assigned peaks and tolerances). Rules result from statistical analysis of histograms derived from small molecule X-ray data extracted from the CSD. Rotatable bonds of molecules loaded into the TorsionAnalyzer are color-coded on the fly by means of a traffic light highlighting regular, borderline and unusual torsion angles. This allows the user to see at a glance if one or more torsion angles are out of the ordinary. Provided by BioSolveIT."
 File format Converters ,redirection-new.php?URL=758e51bd496893013e78db4765c876c69b6cf6b5b021d3a2b152995b793d2428&NAME=LigPrep,LigPrep,". 2D to 3D structure conversions, including tautomeric, stereochemical, and ionization variations, as well as energy minimization and flexible filters to generate ligand libraries that are optimized for further computational analyses. Distributed by Schrodinger."
 File format Converters ,redirection-new.php?URL=14403ad79307c75360641da3d4f594a68cf736fa1bd336b54712bbd64219a988&NAME=CACTVS,CACTVS,. Universal scriptable toolkit for chemical information processing. Used by PubChem. Maintained and distributed by Xemistry. Free for academic.
 File format Converters ,redirection-new.php?URL=0141eed93206f6feb524d2bd45571ae52626cb0953ce6cc80028004a2a05aceb&NAME=ChemDiff,ChemDiff,". Indigo-based utility for finding duplications and visual comparison of two files containing multiple structures. SDF, SMILES, CML, MOLFILE input formats are supported. Files can contains large amount of molecules and ChemDiff was test on files with up to 1 million ones. Free and open-source. Distributed by GGA software."
 File format Converters ,redirection-new.php?URL=fcac118491846666e3abcb6dfc62712a9e8d553f1cddbf7ccf7ae36fa2acfc7e&NAME=OSRA,OSRA,". (Optical Structure Recognition Application). Utility designed to convert graphical representations of chemical structures, as they appear in journal articles, patent documents, textbooks, trade magazines etc. OSRA can read a document in any of the over 90 graphical formats parseable by ImageMagick - including GIF, JPEG, PNG, TIFF, PDF, PS etc., and generate the SMILES or SDF representation of the molecular structure images encountered within that document. Free and open source. Developed by the Frederick National Laboratory for Cancer Research, NIH."
 File format Converters ,redirection-new.php?URL=e53e9e63de6f04c6cc3a40816d577bad6a78547900499888267cdb1a2cee7549&NAME=MayaChemTools,MayaChemTools,". Collection of Perl scripts, modules, and classes to support day-to-day computational chemistry needs. Free software, open source. Provided by Manish Sud."
 File format Converters ,redirection-new.php?URL=8c528d27136ec1005c6f609c6a0fa11b8e7edd18c9efab6862ab9fbcd9f5c7ba&NAME=VLifeEngine,VLife Engine,". Engine module of VLifeMDS containing basic molecular modeling capabilities such as building, viewing, editing, modifying, and optimizing small and arge molecules. Fast conformer generation by systematic and Monte-carlo methods. Provided by VLife."
 File format Converters ,redirection-new.php?URL=91c7bcb05f8a46995cbad4984f09a606ef2434c4f7be2bed86713fb05ff9f074&NAME=SPORES,SPORES,". (Structure PrOtonation and REcognition System). Structure recognition tool for automated protein and ligand preparation. SPORES generates connectivity, hybridisation, atom and bond types from the coordinates of the molecule`s heavy atoms and hydrogen atoms to the structure. The protonation can either be done by just adding missing hydrogen atoms or as a complete reprotonation. SPORES is able to generate different protonation states, tautomers and stereoisomers for a given structure. Developed by the Konstanz university."
 File format Converters ,redirection-new.php?URL=a6255c312d575bab709d7aa14470acc6c533290139b5397c06054fadae8428fd&NAME=DG-AMMOS,DG-AMMOS,. Program to generate 3D conformation of small molecules using Distance Geometry and Automated Molecular Mechanics Optimization for in silico Screening. Freely distributed by the University of Paris Diderot.
 File format Converters ,redirection-new.php?URL=51efa6fbc4c384d2e165a6c742b35a2ebde982607049b74501bc6ee57de548ea&NAME=Key3D,Key3D,. Molecular modeling tool to convert 2D structures (chemical structural formula) of compounds drawn by ISIS-Draw or ChemDraw to 3D structures with additional information on atomic charge etc. Distributed by IMMD.
 File format Converters ,redirection-new.php?URL=7f1ae4df664f0ad6b82a957e5c0636c93e5e45ed846f423b897c238d310dcc34&NAME=ChemDoodle,ChemDoodle,". A software suite for drawing chemical structure diagrams, including the ability to calculate NMR spectra, generate IUPAC names and line notations for structures, manipulate structures imported from the Internet, interpret and interconvert files generated by other chemical drawing software programs, illustrate glassware and equipment setups, and draw TLC plates. Distributed by iChemLabs LLC."
 File format Converters ,redirection-new.php?URL=1bcce59d569cca8f6abd5ccf53cd8d7c336cdf3048774a7bd226ccf044708a65&NAME=CONFLEX,CONFLEX,. Software for searching and analyzing the conformational space of small and large molecules.
 File format Converters ,redirection-new.php?URL=7185dcc135be309b576d8513a43962f9ed738ad64e2611acbbbae1f7540a0d23&NAME=JOElib,JOElib,". Cheminformatics library mainly used for conversion of file formats. Written in Java. For Windows, Unix, and Mac OS."
 File format Converters ,redirection-new.php?URL=64bb822ddeedd67c97589dc9ac6e4317900a93a83eb4b88f334b3b3faedb37f7&NAME=CDK(ChemistryDevelopmentKit),CDK (Chemistry Development Kit),. LGPL-ed library for bio- and cheminformatics and computational chemistry written in Java. Opensource.
 File format Converters ,redirection-new.php?URL=6757e6b1f98be757a98f45c59de45c70c6b8c81648df07c087d7dadec5803338&NAME=MolEngine,MolEngine,". .NET Cheminformatics Toolkit completely built on Microsoft .NET platform.  By using Mono, MolEngine can run on other platform, such as Mac, Linux, iPad. Distributed by Scilligence."
 File format Converters ,redirection-new.php?URL=37860fcaf8f94bf3415b0f823bb319e398e5af3d71066cfbeeb16c125bb4c674&NAME=Indigo,Indigo,. Universal organic chemistry toolkit. Free and opensource. Provided by GGA.
 File format Converters ,redirection-new.php?URL=0141eed93206f6feb524d2bd45571ae52626cb0953ce6cc80028004a2a05aceb&NAME=ChemDiff,ChemDiff,". Indigo-based utility for finding duplications and visual comparison of two files containing multiple structures. SDF, SMILES, CML, MOLFILE input formats are supported. Provided by GGA."
 File format Converters ,redirection-new.php?URL=d3cbd92cbff523ce0501c776f14584fc4432dbc12c7dedd045c04402d0ce5139&NAME=OpenDrugDiscoveryToolkit,Open Drug Discovery Toolkit,". ODDT is a free and open source tool for both computer aided drug discovery (CADD) developers and researchers. It reimplements many state-of-the-art methods, such as machine learning scoring functions (RF-Score and NNScore) and wraps other external software to ease the process of developing CADD pipelines. ODDT is an out-of-the-box solution designed to be easily customizable and extensible. Therefore, users are strongly encouraged to extend it and develop new methods. Provided by the Institute of Biochemistry and Biophysics PAS, Warsaw, Poland."
 File format Converters ,redirection-new.php?URL=b731d2f829b444fdcf3c1d7bd6cee4d5de71940ee5eeb56db1faff6884d449fa&NAME=RDKit,RDKit,. Collection of cheminformatics and machine-learning software written in C++ and Python.
 File format Converters ,redirection-new.php?URL=0ce5e75948f0fbd38c188d34aa2b721f88ad6b2726a0cffb1cdff722ae3ea9da&NAME=Mol2Mol,Mol2Mol,. Molecule file manipulation and conversion program.
 File format Converters ,redirection-new.php?URL=f4a2a7669422fc950bec6f15cd20bfd5f64a76c47bbe970dc512fdc7d83d1c17&NAME=Fconv,Fconv,. Molecule file manipulation and conversion program.
 File format Converters ,redirection-new.php?URL=dd5f7785752fdd476fce8a9c0e15e230afc0f1474b2c62b15e69b15df5866178&NAME=Knodle,Knodle,". KNOwledge-Driven Ligand Extractor is  a software library for the recognition of atomic types, their hybridization states and bond orders in the structures of small molecules.  Its prediction model is based on nonlinear Support Vector Machines. The process of bond and atom properties perception is divided into several steps. At the beginning, only information about the coordinates and elements for each atom is available: (i) Connectivity is recognized; (ii) A search of rings is performed to find the Smallest Set of Smallest Rings (SSSR); (iii)  Atomic hybridizations are predicted by the corresponding SVM model; (iv) Bond orders are predicted by the corresponding SVM model; (v) Aromatic cycles are found and (vi) Atomic types are set in obedience to the functional groups. Some bonds are reassigned during this stage. Linux and MacOS version are free of charge. Maintained by the Nano-D team, Inria/CNRS Grenoble, France."
 File format Converters ,redirection-new.php?URL=3b238de9db0eec7925204327871b84b22dbd518e6e6a50b309fd65bdb8a18165&NAME=smi23d,smi23d,. Consists of two programs that can be used to convert one or more SMILES strings to 3D. For Mac and Linux. Also exists as a web service.
 File format Converters ,redirection-new.php?URL=bfb2245033e9d28298cf29ff975899a3976ad38276583c6ab65dc00ab953f9c8&NAME=ScaffoldHunter,Scaffold Hunter,". JAVA-based software tool for exploring the chemical space by enabling generation of and navigation in a scaffold tree hierarchy annotated with various data. The graphical visualization of structural relationships allows to analyze large data sets, e.g., to correlate chemical structure and biochemical activity. Free open source software developed and supported by the Chair of algorithm Engineering at Technical University Dortmund and the Department of Chemical Biology at Max-Planck Institute for Molecular Physiology Dortmund."
 File format Converters ,redirection-new.php?URL=492bd91a58124b25361830098b675a4c68ae58b7a29489d2e422254e634648bd&NAME=ScaffoldTreeGenerator,ScaffoldTreeGenerator,. Java-based program which generates the scaffold tree database independently of Scaffold Hunter. Free open source software developed and supported by the Chair of algorithm Engineering at Technical University Dortmund and the Department of Chemical Biology at Max-Planck Institute for Molecular Physiology Dortmund.
 File format Converters ,redirection-new.php?URL=b6a76ae20d9759e897e2f432121a60c346b1efeb13f2cd174f2b35a1b25ecf62&NAME=Strip-it,Strip-it,. Program to extract scaffolds from organic drug-like molecules by 'stripping' away sidechains and representing the remaining structure in a condensed form. Open source software distributed by Silicos.
 File format Converters ,redirection-new.php?URL=f984c2a00bf4e0ef4e5a27c5e04d339d550c18cfd1fba0afb8cce34cc70bc421&NAME=fragmentizer,fragmentizer,. Free and open source python script that can decompose PDBs of small-molecule compounds into their constituent fragments. Developed by the National Biomedical Computation Resource.
 File format Converters ,redirection-new.php?URL=41834b2a8b7274aa4b838f9a8771d2fbbaa19be754d404930483e240036c59db&NAME=Epik,Epik,. Enumerates ligand protonation states and tautomers in biological conditions. Distributed by Schrodinger.
 File format Converters ,redirection-new.php?URL=45fae5390de026f9c2847282b56fcbbd800f870c7790ef48fcf8b27a26d48bfa&NAME=iBabel,iBabel,. iBabel is an alternative graphical interface to Open Babel for Macintosh OS X.
 File format Converters ,redirection-new.php?URL=944771afeabc4d0c84dad2edd672e1fd662253c0b075df0fe1a9e52b2554a26c&NAME=PerlMol,PerlMol,". Collection of perl modules providing objects and methods for representing molecules, atoms, and bonds in Perl; doing substructure matching; and reading and writing files in various formats."
 File format Converters ,redirection-new.php?URL=cd36706f94dd5e5718b9c6b375ce54dff6f8707032c05b392c239e129e2acdbd&NAME=TheSDFToolkitinPerl5,The SDF Toolkit in Perl 5,". The purpose of this SDF toolkit is to provide functions to read and parse SDFs, filter, and add/remove properties."
 Analysis of ligand-protein interactions ,redirection-new.php?URL=b30ca568549a22cdfff410cf688fbb5e65671a8cc2bb5bf48c46d7e035aaeb4c&NAME=PoseView,PoseView,". Automatically generates 2D structure-diagrams of protein-ligand complexes (png, svg and pdf) provided as 3D-input. Such input may come directly from crystal structures or be computed for example by a docking program. PoseView images are available for the majority of PDB-structures on the PDB web site. Developed by the University of Hamburg and distributed by BioSolveIT."
 Analysis of ligand-protein interactions ,redirection-new.php?URL=a54ce3caa85ecbe508455a4692505b9a79cac5747825c682dab0d536b7b2b30c&NAME=PLiP,PLiP,". Web service and command line tool for fully automated characterization and analysis of non-covalent interactions between proteins and ligands in 3D structures. Developed by the Technische Universität of Desden, Germany."
 Analysis of ligand-protein interactions ,redirection-new.php?URL=529020fdbfc3fcc764b29ebafa799ba32a6e793e4e5945c204a181d7dedabff5&NAME=Ligplot+,Ligplot+,". Java interface of Ligplot, a program for automatic generation of 2D ligand-protein interaction diagrams. Developed and proposed free-for-non-profit by the  European Bioinformatics Institute (EMBL-EBI)."
 Analysis of ligand-protein interactions ,redirection-new.php?URL=bf0b51dac058f8c6ed4665d6b6a3de0d11951109555e2ba64d5e50b2485f3dd1&NAME=LeView,LeView,". Java program that to generate 2D representations of ligands and their environments and binding interactions for PDB entries. It can be used automatically (in command line) or interactively (with a graphical interface). Provided free of charge by the Institut Pasteur de Lille, France."
 Analysis of ligand-protein interactions ,redirection-new.php?URL=ec4aa76872101f5ccc36da0687909e2d15e0bffaca64211d9ffe941f9ac96e21&NAME=DSVisualizer,DS Visualizer,". Free 3D visualizer of Discovery Studio. Allows sequence handling and, 2D or 3D charting. Creates 2D ligand-receptor interaction diagrams. Distributed by Accelrys. DS Visualizer ActiveX Control allows visualizing and interacting with molecules in Microsoft Office documents and Internet Explorer. For Windows and Linux."
 Analysis of ligand-protein interactions ,redirection-new.php?URL=82b9ce7ea21967047a0f2413d3b4aa4bbdcd74b9aaa82fe606dbcda02e922cc9&NAME=BINANA,BINANA,". (BINding ANAlyzer). Python-implemented algorithm for analyzing ligand binding. The program identifies key binding characteristics like hydrogen bonds, salt bridges, and pi interactions. As input, BINANA accepts receptor and ligand files in the PDBQT format. Allows visualization with VMD. Developed by the National Biomedical Computation Resource."
 Web services ,redirection-new.php?URL=72a433f62efc52519163363ce64b06be143a30bd7f738d4dea1138117b168a84&NAME=E-Babel,E-Babel,. Online version of OpenbBabel. Maintained by the Virtual Computational Chemistry Laboratory.
 Web services ,redirection-new.php?URL=8d2480730b5ae042dc8d43e58fa880bedb75ef44be00c2b76ded39098b594ff3&NAME=Corinaonlinedemo,Corina online demo,. Online demo of CORINA. Generates 3D coordinates from SMILES.
 Web services ,redirection-new.php?URL=1f1f02b7cc3115e710fcab760a506108db3d26b57ee1a4ac911233b5935331e5&NAME=ChemicalIdentifierResolver,Chemical Identifier Resolver,". Converts a given structure identifier into another representation or structure identifier, using CACTVS. May give the name of a given molecule from SMILES of InChi, thanks to a database of 68 million chemical names linked to 16 million unique structure records."
 File format Converters ,redirection-new.php?URL=56b1e0f91f104f04299b1e1487adc950abcc5b839c9f1b4b3bfed99ac2d0a6d9&NAME=COSMOS,COSMOS,". (COordinates of Small MOleculeS). High-throughput method to predict the 3D structure of small molecules from their 1D/2D representations. Also exists as a standalone program. Provided by the University of california, Irvine."
 Web services ,redirection-new.php?URL=675a56ca4baa8ae11923cd541fd2788e86037401f486a933623ce44371d291ad&NAME=VEGAWE,VEGA WE,". Web server for file translation tool, properties and surface calculation. Provided by the Drug Design Laboratory of the University of Milano."
 Web services ,redirection-new.php?URL=67e36431700431d2fc57f7239939ed17a6f9c6210c5ae19dd058196659e7bc84&NAME=PDBHydrogenAddition,PDB Hydrogen Addition,". Tool to add the hydrogen in a given PDB (for protein, DNA and drugs)."
 Web services ,redirection-new.php?URL=96644ab07ba9a1160f731f831d8478f62917925b2411e773a17274193fccf557&NAME=DG-AMMOS,DG-AMMOS,. Generates single 3D conformer for small compound.
 Web services ,redirection-new.php?URL=96644ab07ba9a1160f731f831d8478f62917925b2411e773a17274193fccf557&NAME=Frog2,Frog2,. FRee Online druG conformation generation.
 Web services ,redirection-new.php?URL=2a59df369bc28f2c3a61d3ed6fe83639d685a2a3f5cfe1ed01564a9b6454f7e6&NAME=Smiles2Monomers,Smiles2Monomers,". Smiles2Monomers is a software to infer monomeric structure of polymers from their atomic structure. The web server is available for peptide-like compounds in the second tab and provides an interface to upload a compound in the SMILES format to compute the monomeric structure in two different formats: text formats (the structure is downloadable in json and xml) or image format (the colored picture of the monomeric structure mapped on the atomic structure is directly available in the browser or downloadable into a zip file). Provided by the University of Lille, France."
 Web services ,redirection-new.php?URL=24edf56cd30a8c13561f21885365343106a9203508c7e2ff1a18ca234ac142d2&NAME=e-LEA3D,e-LEA3D,. Draw a molecule by using the ACD applet (v.1.30) and generate 3D coordinates by using the program Frog.
 Web services ,redirection-new.php?URL=e60506eef97481aef3108ee5d90f0a7eef1cd24ae15895a89a0f38979e7df172&NAME=MolEdit,MolEdit,. Web server for 2D molecular editor & 3D structure optimization. Provided by the Drug Design Laboratory of the University of Milano.
 Web services ,redirection-new.php?URL=b023c26816c342874a9e1c26c9ff4f935dbffa02b87886af11f7f21d8515c249&NAME=Chemozart,Chemozart,". Chemozart is a 3D Molecule editor and visualizer built on top of native web components. It offers an easy to access service, user-friendly graphical interface and modular design. It is a client centric web application which communicates with the server via a representational state transfer style web service. Both client-side and server-side application are written in JavaScript. A combination of JavaScript and HTML is used to draw three-dimensional structures of molecules. Provided by the Department of Chemistry, Shahid Beheshti University, Tehran, Iran"
 Web services ,redirection-new.php?URL=a108ee5873d0d05cb0097c02364fce3c1992f29264b33f5d37cfe1ea55e58289&NAME=ProBuilder,ProBuilder,. Protein/peptide builder from 1D to 3D. Provided by the Drug Design Laboratory of the University of Milano.
 Web services ,redirection-new.php?URL=ef2cfb19ba1c913826d64299a12774f915e38416e33310f1877458c05ae355b9&NAME=OnlineSMILESTranslatorandStructureFileGenerator,Online SMILES Translator and Structure File Generator,". Translates SMILES into SDF, PDB of MOL formats, possibly generating 3D coordinates."
 Web services ,redirection-new.php?URL=426f3941f91d7f3b8b210784359d990016011fbf352afef6aae6b7a9077e4f49&NAME=smi23Dwebservice,smi23D web service,". Translates SMILES strings or a URL to a SMILES file and get back the 3D coordinates in SDF. users can get the SDF file by typing directly the SMILES in the web browser, e.g. http://rest.rguha.net/threed/d3.py/get3d?smiles=c1ccccc1"
 Web services ,redirection-new.php?URL=a5484be2fa40de8f006c66d108159eaa033461d47b8a047c9892892f68d5c2d3&NAME=iview,iview,. Interactive WebGL visualizer of protein-ligand complex. Developed by the Chinese university of Hong Kong.
 Web services ,redirection-new.php?URL=b1edd469f67d51c15789d824d2de8f4cbd341f058d9d49f19bff1325d1760ccf&NAME=PoseView,PoseView,. Automatically generates 2D structure-diagrams of protein-ligand complexes provided as 3D-input. Such input may come directly from crystal structures or be computed for example by a docking program. Developed by the University of Hamburg and distributed by BioSolveIT.
 Web services ,redirection-new.php?URL=7ecc7c5d4e740fcd695d2bcb2db5506ae034826796bf3e49f4b4bdee4c3e2513&NAME=LCT,LCT,". The Ligand Contact Tool calculates contacts between protein and ligand atoms, several parameters are available (distance cut-off, Van Der Waals radii usage, etc). Queries acepted are uploadable PDB format file or PDB accession code. Provided by the Structural Computational Biology Group of the Spanish national Cancer Research Centre."
 Web services ,redirection-new.php?URL=0bee723023347e49c863878c2db08a0d0a8c46f67353f3cfa728a765f4ccb02c&NAME=SimiCon,SimiCon,". Identifies the equivalent protein-ligand atomic contacts between Reference and Target complexes. Results are shown as text, tables and 3D interactive graphics"
 Web services ,redirection-new.php?URL=e7e7a116c15a0487fcc5ba9be94dfa5c2548ce16d2a2904f682110a980c592f4&NAME=Smi2Depict,Smi2Depict,. Webservice to generate 2D images from SMILES.
 Web services ,redirection-new.php?URL=a9240f62993ae4851921a4dfde0652b417bcd8dd15169940d8480f85b27a7e1b&NAME=GIF/PNG-Creator,GIF/PNG-Creator,". GIF/PNG-Creator for 2D Plots of Chemical Structures from SMILES or structure files, using CACTVS. Maintained by the National Cancer institute, NIH."
