Group,URL,Description,Info
 Databases ,redirection-new.php?URL=7209bb380069068037d912546e4a88b9c43895b6f1e74d9cbe575e5cce744356&NAME=CloeKnowledge,Cloe Knowledge,. Open Access ADME/PK Database for a range of marketed drugs. Maintained by Cyprotex.
 Databases ,redirection-new.php?URL=2566205cf06f69cd5f10a82c0e34fc469d73752ca7d9b087aa5402a481ef1854&NAME=PHYSPROP,PHYSPROP,". The Physical Properties Database (PHYSPROP) contains chemical structures, names, and physical properties for over 41,000 chemicals. Physical properties are collected from a wide variety of sources, and include experimental, extrapolated, and estimated values for melting point, boiling point, water solubility, octanol-water partition coefficient, vapor pressure, pKa, Henry's Law Constant, and OH rate constant in the atmosphere. Maintained by SRC."
 Databases ,redirection-new.php?URL=6dd4f5152c61bc6e9db7ba57fbf70ffea7b8d1f1dc707967724b07d44a09e39f&NAME=SIDER,SIDER,". Contains information on marketed medicines and their recorded adverse drug reactions. The information is extracted from public documents and package inserts. The available information include side effect frequency, drug and side effect classifications as well as links to further information, for example drug–target relations. Provided by the European Molecular Biology Laboratory, Heidelberg, Germany."
 Databases ,redirection-new.php?URL=ffbf4ac5609019e0c270a023d66a6a1bf09e2a1373bbfc398b2281403eb93f10&NAME=admetSAR,admetSAR,". admetSAR provides the manually curated data for diverse chemicals associated with known Absorption, Distribution, Metabolism, Excretion and Toxicity profiles. admetSAR allows searching for ADMET properties profiling by name, CASRN and similarity search. In addition, admetSAR can predict about 50 ADMET endpoints by our recently development chemoinformatics-based toolbox, entitled ADMET-Simulator."
 Databases ,redirection-new.php?URL=357646cd3030bc9d89c98004b538b1e57a7e328c3470964426c906dab23b10a2&NAME=TheADMEdatabases,The ADME databases,". Databases for benchmarking the results of experiments, validating the accuracy of existing ADME predictive models, and building new predictive models."
 Databases ,redirection-new.php?URL=455046c0931dec040907f7438a3325c68a67136e6c0825860167a2da9857c44f&NAME=TheADMEdatabase,The ADME database,". Provides comprehensive data for structurally diverse compounds associated with known ADME properties, including human oral bioavailability, enzymes metabolism, inhibition and induction, transport, plasma protein binding and bloodbrain barrier. Distributed by Aureus."
 Databases ,redirection-new.php?URL=32fd29fc1dba072df22ea0fd084f332340ba8b662de728e88cb783787ed0c336&NAME=UCSF-FDATransportal,UCSF-FDA Transportal,". The purpose of this database is to be a useful repository of information on transporters important in the drug discovery process as a part of the US Food and Drug Administration-led Critical Path Initiative. Information includes transporter expression, localization, substrates, inhibitors, and drug-drug interactions  It contains 3438 compounds, 11649 interaction records, 1211 literature references. The FDA has partnered with the Giacomini lab at UCSF to create a transporter database of pharmacologically relevant transporters to support development of new pharmaceuticals. Information on important transporters, their localization, expression levels, substrates, and inhibitors have been curated from the literature and compiled into a single location to aid and inform drug developers, regulatory agencies and academic scientists about transporters important in drug action and disposition.. The database will also help drug developers in determining what experiments or analyses must be conducted to check for possible drug interactions through transporters as well as identify promising transporter candidates for the testing of possible genetic influences."
 Databases ,redirection-new.php?URL=6601b7f55ffdfe8b8e9e33c00f377da7406c336c2e0c25ad6989d4c27e7c9d2a&NAME=SuperTargetDatabase,SuperTarget Database,. Database of about 332828 drug-target relations.
 Databases ,redirection-new.php?URL=0e88c241bbc8ea1839a6db11aaadcdb93d47c05c3dfd1b162cb45765fda9e7fc&NAME=DART,DART,". (Drug Adverse Reaction Target). A database for facilitating the search for drug adverse reaction target. It contains information about known drug adverse rection targets, functions and properties. Associated references are also included. Maintained by the University of Singapore."
 Databases ,redirection-new.php?URL=065a0ee9d6b23a368e41c99d4bad2950b35e85b14cd60dcd108e43c8158a1b78&NAME=DITOP,DITOP,". (Drug-Induced Toxicity Related Proteins). Database of proteins that mediate toxicities through their interaction with drugs or reactive metabolites. Can be searched using keywords of chemicals, proteins, or toxicity terms. Maintained by the Xiamen university."
 Databases ,redirection-new.php?URL=0e88c241bbc8ea1839a6db11aaadcdb93d47c05c3dfd1b162cb45765fda9e7fc&NAME=ADMEAP,ADMEAP,". A database for facilitating the search for drug Absorption, Distribution, Metabolism, Excretion associated proteins. It contains information about known drug ADME associated proteins, functions, similarities, substrates / ligands, tissue distributions, and other properties of the targets.  Associated references are also included. Currently this database contains 321 protein entries. Maintained by the Dept.Computational Science. NUS."
 Databases ,redirection-new.php?URL=5fad17878fe1b787691078be73dc7552a1189ecbfefa9cc90119be821fd1504c&NAME=SIDER,SIDER,". (Side Effect Resource). contains information on marketed medicines and their recorded adverse drug reactions. The information is extracted from public documents and package inserts. The available information include side effect frequency, drug and side effect classifications as well as links to further information, for example drug–target relations."
 Databases ,redirection-new.php?URL=b81e09832dcb9d301761ef76c08a24674285c85baf1c0f04481e59d27ea4c501&NAME=SARGenetoxDatabase,SAR Genetox Database,. Genetic toxicity database to be used as a resource for developing predictive modeling training sets. Distributed by Leadscope.
 Databases ,redirection-new.php?URL=a06baab3c8909d3846958a6701b8a9b87f3ef542dbeb616de8576747553d7cd4&NAME=SARCarcinogenicityDatabase,SAR Carcinogenicity Database,. Carcinogenicity database with validated structures to be used as a resource for preparing training sets. Distributed by Leadscope.
 Databases ,redirection-new.php?URL=bb6d197d14d12a901fb8d7621125f0202115cb5c84f1b77d4f6bffa0ac6dffcb&NAME=HMDB,HMDB,". The Human Metabolome Database (HMDB) is a freely available electronic database containing detailed information about small molecule metabolites found in the human body. The database contains chemical data, clinical data, and molecular biology/biochemistry data. The database (version 2.5) contains over 7900 metabolite entries including both water-soluble and lipid soluble metabolites as well as metabolites that would be regarded as either abundant (> 1 uM) or relatively rare (< 1 nM). Provided by the Departments of Computing Science & Biological Sciences, University of Alberta."
 Databases ,redirection-new.php?URL=bde3bc109acd6e760e81bd7829bb6fc4c0c5ff858f66f88b270feb3086bdde0f&NAME=t3db,t3db,". (Toxin and Toxin Target Database). Combines detailed toxin data with comprehensive toxin target information. The database currently houses over 2900 toxins described by over 34 200 synonyms, including pollutants, pesticides, drugs, and food toxins, which are linked to over 1300 corresponding toxin target records. Altogether there are over 33 800 toxin, toxin target associations. Each toxin record (ToxCard) contains over 50 data fields and holds information such as chemical properties and descriptors, toxicity values, molecular and cellular interactions, and medical information. This information has been extracted from over 5600 sources, which include other databases, government documents, books, and scientific literature.  Provided by the Departments of Computing Science & Biological Sciences, University of Alberta."
 Databases ,redirection-new.php?URL=8f17a262aaf3ce6e4171d010119d806c00a865212674171ef7a5e1866a15d354&NAME=SuperToxic,SuperToxic,". Collection of toxic compounds from literature and web sources. The current version of this database compiles approx. 60,000 compounds with about 100,000 synonyms. These molecules are classified according to their toxicity based on more than 2,500,000 measurements. Provided by Charité Berlin, Structural Bioinformatics Group."
 Databases ,redirection-new.php?URL=458e9965a05d8809b6bffcc3c9e8621f22c0e93405eff7512640bc022624a016&NAME=SuperHapten,SuperHapten,". Comprehensive database for small immunogenic compounds. Contains currently 7257 haptens, 453 commercially available related antibodies and 24 carriers. Provided by Charité Berlin, Institute of Molecular Biology and Bioinformatics."
 Databases ,redirection-new.php?URL=f624baf319e3c9a9371e7f3000686a79fa58823c351fa12d7103be8ce7b5a1d9&NAME=HaptenDB,HaptenDB,". Database of about 1087 haptens that includes common and chemical name of Hapten, molecular mass, physical and chemical properties, biological importance and the structure. Provided by the Institute of Microbial Technology, India."
 Databases ,redirection-new.php?URL=2e6a380ea8cb9563eaebb2ebde1a19c621d507469e7908afbdd5026a3246711c&NAME=SuperCyp,SuperCyp,". Comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Provided by Charité Berlin, Structural Bioinformatics Group."
 Databases ,redirection-new.php?URL=0727fcd484c788ad03f65924654850e7ae452d31a480c4561478f5f91f5166ad&NAME=PROMISCUOUS,PROMISCUOUS,". Exhaustive resource of protein-protein and drug-protein interactions with the aim of providing a uniform data set for drug repositioning and further analysis. PROMISCUOUS contains three different types of entities: drugs, proteins and side-effects as well as relations between them.  Provided by Charité Berlin, Structural Bioinformatics Group."
